Popolazione residente nei comuni d'Italia al 1° gennaio 2017
"Codice_ISTAT","Comune","Maschi","Femmine","Totale"
"097039","Imbersago","1219.0","1220.0","2439.0"
"097040","Introbio","1004.0","989.0","1993.0"
"097041","Introzzo","51.0","70.0","121.0"
"097042","Lecco","23067.0","25064.0","48131.0"
"097043","Lierna","1084.0","1058.0","2142.0"
"097044","Lomagna","2453.0","2511.0","4964.0"
"097045","Malgrate","2079.0","2171.0","4250.0"
"097046","Mandello del Lario","5067.0","5289.0","10356.0"
"097047","Margno","190.0","195.0","385.0"
"097048","Merate","7109.0","7719.0","14828.0"
"097049","Missaglia","4284.0","4380.0","8664.0"
"097050","Moggio","245.0","237.0","482.0"
"097051","Molteno","1817.0","1763.0","3580.0"
"097052","Monte Marenzo","965.0","958.0","1923.0"
"097053","Montevecchia","1302.0","1334.0","2636.0"
"097054","Monticello Brianza","2059.0","2166.0","4225.0"
"097055","Morterone","17.0","17.0","34.0"
"097056","Nibionno","1815.0","1907.0","3722.0"
"097057","Oggiono","4446.0","4586.0","9032.0"
"097058","Olgiate Molgora","3191.0","3282.0","6473.0"
"097059","Olginate","3453.0","3538.0","6991.0"
"097060","Oliveto Lario","641.0","602.0","1243.0"
"097061","Osnago","2339.0","2438.0","4777.0"
"097062","Paderno d'Adda","1906.0","1974.0","3880.0"
"097063","Pagnona","186.0","180.0","366.0"
"097064","Parlasco","73.0","69.0","142.0"
"097065","Pasturo","1017.0","991.0","2008.0"
"097067","Perledo","444.0","482.0","926.0"
"097068","Pescate","1089.0","1118.0","2207.0"
"097069","Premana","1154.0","1112.0","2266.0"
"097070","Primaluna","1129.0","1141.0","2270.0"
"097071","Robbiate","3160.0","3175.0","6335.0"
"097072","Rogeno","1600.0","1549.0","3149.0"
"097074","Santa Maria Hoè","1122.0","1070.0","2192.0"
"097075","Sirone","1157.0","1212.0","2369.0"
"097076","Sirtori","1404.0","1407.0","2811.0"
"097077","Sueglio","73.0","91.0","164.0"
"097078","Suello","869.0","891.0","1760.0"
"097079","Taceno","276.0","260.0","536.0"
"097080","Torre de' Busi","1045.0","1032.0","2077.0"
"097081","Tremenico","70.0","91.0","161.0"
"097082","Valgreghentino","1744.0","1722.0","3466.0"
"097083","Valmadrera","5681.0","5931.0","11612.0"
"097084","Varenna","380.0","390.0","770.0"
"097085","Vendrogno","149.0","156.0","305.0"
"097086","Vercurago","1353.0","1476.0","2829.0"
"097089","Vestreno","171.0","139.0","310.0"
"097090","Viganò","1050.0","1051.0","2101.0"
"097091","Verderio","2821.0","2847.0","5668.0"
"097092","La Valletta Brianza","2324.0","2362.0","4686.0"
"098001","Abbadia Cerreto","146.0","138.0","284.0"
"098002","Bertonico","589.0","543.0","1132.0"
"098003","Boffalora d'Adda","882.0","847.0","1729.0"
"098004","Borghetto Lodigiano","2147.0","2171.0","4318.0"
"098005","Borgo San Giovanni","1212.0","1195.0","2407.0"
"098006","Brembio","1298.0","1344.0","2642.0"
"098007","Camairago","334.0","320.0","654.0"
"098008","Casaletto Lodigiano","1459.0","1468.0","2927.0"
"098009","Casalmaiocco","1578.0","1586.0","3164.0"
"098010","Casalpusterlengo","7491.0","7717.0","15208.0"
"098011","Caselle Landi","770.0","786.0","1556.0"
"098012","Caselle Lurani","1555.0","1475.0","3030.0"
"098013","Castelnuovo Bocca d'Adda","809.0","816.0","1625.0"
"098014","Castiglione d'Adda","2338.0","2327.0","4665.0"
"098015","Castiraga Vidardo","1411.0","1384.0","2795.0"
"098016","Cavacurta","413.0","422.0","835.0"
"098017","Cavenago d'Adda","1111.0","1114.0","2225.0"
"098018","Cervignano d'Adda","1072.0","1093.0","2165.0"
"098019","Codogno","7678.0","8284.0","15962.0"
"098020","Comazzo","1179.0","1111.0","2290.0"
"098021","Cornegliano Laudense","1439.0","1466.0","2905.0"
"098022","Corno Giovine","556.0","588.0","1144.0"
"098023","Cornovecchio","116.0","99.0","215.0"
"098024","Corte Palasio","802.0","762.0","1564.0"
"098025","Crespiatica","1164.0","1094.0","2258.0"
"098026","Fombio","1187.0","1127.0","2314.0"
"098027","Galgagnano","621.0","602.0","1223.0"
"098028","Graffignana","1281.0","1335.0","2616.0"
"098029","Guardamiglio","1352.0","1329.0","2681.0"
"098030","Livraga","1268.0","1275.0","2543.0"
"098031","Lodi","21580.0","23632.0","45212.0"
"098032","Lodi Vecchio","3658.0","3869.0","7527.0"
"098033","Maccastorna","44.0","29.0","73.0"
"098034","Mairago","697.0","695.0","1392.0"
"098035","Maleo","1492.0","1617.0","3109.0"
"098036","Marudo","888.0","819.0","1707.0"
"098037","Massalengo","2322.0","2256.0","4578.0"
"098038","Meleti","221.0","226.0","447.0"
"098039","Merlino","898.0","848.0","1746.0"
"098040","Montanaso Lombardo","1108.0","1174.0","2282.0"
"098041","Mulazzano","2850.0","2886.0","5736.0"
"098042","Orio Litta","1017.0","1063.0","2080.0"
"098043","Ospedaletto Lodigiano","1043.0","990.0","2033.0"
"098044","Ossago Lodigiano","710.0","720.0","1430.0"
"098045","Pieve Fissiraga","895.0","894.0","1789.0"
"098046","Salerano sul Lambro","1274.0","1349.0","2623.0"
"098047","San Fiorano","923.0","907.0","1830.0"
"098048","San Martino in Strada","1852.0","1829.0","3681.0"
"098049","San Rocco al Porto","1722.0","1806.0","3528.0"
"098050","Sant'Angelo Lodigiano","6407.0","6639.0","13046.0"
"098051","Santo Stefano Lodigiano","957.0","961.0","1918.0"
"098052","Secugnago","981.0","1029.0","2010.0"
"098053","Senna Lodigiana","961.0","957.0","1918.0"
"098054","Somaglia","1882.0","1942.0","3824.0"
"098055","Sordio","1677.0","1675.0","3352.0"
"098056","Tavazzano con Villavesco","2975.0","3133.0","6108.0"
"098057","Terranova dei Passerini","471.0","443.0","914.0"
"098058","Turano Lodigiano","767.0","778.0","1545.0"
"098059","Valera Fratta","850.0","828.0","1678.0"
"098060","Villanova del Sillaro","961.0","898.0","1859.0"
"098061","Zelo Buon Persico","3587.0","3700.0","7287.0"
"099001","Bellaria-Igea Marina","9503.0","10034.0","19537.0"
"099002","Cattolica","8101.0","9127.0","17228.0"
"099003","Coriano","5207.0","5322.0","10529.0"
"099004","Gemmano","576.0","574.0","1150.0"
"099005","Misano Adriatico","6458.0","6726.0","13184.0"
"099006","Mondaino","686.0","712.0","1398.0"
"099008","Montefiore Conca","1135.0","1160.0","2295.0"
"099009","Montegridolfo","495.0","511.0","1006.0"
"099011","Morciano di Romagna","3389.0","3625.0","7014.0"
"099013","Riccione","16406.0","18559.0","34965.0"
"099014","Rimini","71180.0","77728.0","148908.0"
"099015","Saludecio","1572.0","1510.0","3082.0"
"099016","San Clemente","2715.0","2811.0","5526.0"
"099017","San Giovanni in Marignano","4525.0","4828.0","9353.0"
"099018","Santarcangelo di Romagna","10711.0","11469.0","22180.0"
"099020","Verucchio","5041.0","5031.0","10072.0"
"099021","Casteldelci","202.0","203.0","405.0"
"099022","Maiolo","427.0","404.0","831.0"
"099023","Novafeltria","3480.0","3630.0","7110.0"
"099024","Pennabilli","1403.0","1447.0","2850.0"
"099025","San Leo","1437.0","1498.0","2935.0"
"099026","Sant'Agata Feltria","1091.0","1034.0","2125.0"
"099027","Talamello","513.0","575.0","1088.0"
"099028","Poggio Torriana","2582.0","2618.0","5200.0"
"099029","Montescudo-Monte Colombo","3422.0","3393.0","6815.0"
"100001","Cantagallo","1551.0","1569.0","3120.0"
"100002","Carmignano","7140.0","7318.0","14458.0"
"100003","Montemurlo","9187.0","9423.0","18610.0"
"100004","Poggio a Caiano","4856.0","5140.0","9996.0"
"100005","Prato","93079.0","99390.0","192469.0"
"100006","Vaiano","4814.0","5100.0","9914.0"
"100007","Vernio","2977.0","3064.0","6041.0"
"101001","Belvedere di Spinello","1114.0","1158.0","2272.0"
"101002","Caccuri","786.0","844.0","1630.0"
"101003","Carfizzi","343.0","333.0","676.0"
"101004","Casabona","1265.0","1412.0","2677.0"
"101005","Castelsilano","493.0","499.0","992.0"
"101006","Cerenzia","560.0","587.0","1147.0"
"101007","Cirò","1360.0","1502.0","2862.0"
"101008","Cirò Marina","7243.0","7604.0","14847.0"
"101009","Cotronei","2662.0","2838.0","5500.0"
"101010","Crotone","32215.0","31240.0","63455.0"
"101011","Crucoli","1477.0","1587.0","3064.0"
"101012","Cutro","5307.0","5268.0","10575.0"
"101013","Isola di Capo Rizzuto","9413.0","8305.0","17718.0"
"101014","Melissa","1749.0","1776.0","3525.0"
"101015","Mesoraca","3137.0","3335.0","6472.0"
"101016","Pallagorio","590.0","621.0","1211.0"
"101017","Petilia Policastro","4577.0","4598.0","9175.0"
"101018","Roccabernarda","1696.0","1711.0","3407.0"
"101019","Rocca di Neto","2817.0","2873.0","5690.0"
"101020","San Mauro Marchesato","1040.0","1079.0","2119.0"
"101021","San Nicola dell'Alto","414.0","438.0","852.0"
"101022","Santa Severina","1027.0","1080.0","2107.0"
"101023","Savelli","621.0","644.0","1265.0"
"101024","Scandale","1514.0","1612.0","3126.0"
"101025","Strongoli","3211.0","3326.0","6537.0"
"101026","Umbriatico","419.0","420.0","839.0"
"101027","Verzino","875.0","951.0","1826.0"
"102001","Acquaro","1181.0","1216.0","2397.0"
"102002","Arena","720.0","741.0","1461.0"
"102003","Briatico","2261.0","1942.0","4203.0"
"102004","Brognaturo","388.0","332.0","720.0"
"102005","Capistrano","496.0","535.0","1031.0"
"102006","Cessaniti","1667.0","1615.0","3282.0"
"102007","Dasà","579.0","603.0","1182.0"
"102008","Dinami","1027.0","1076.0","2103.0"
"102009","Drapia","997.0","1085.0","2082.0"
"102010","Fabrizia","1058.0","1116.0","2174.0"
"102011","Filadelfia","2607.0","2702.0","5309.0"
"102012","Filandari","911.0","944.0","1855.0"
"102013","Filogaso","735.0","682.0","1417.0"
"102014","Francavilla Angitola","947.0","977.0","1924.0"
"102015","Francica","819.0","835.0","1654.0"
"102016","Gerocarne","1112.0","1079.0","2191.0"
"102017","Ionadi","2102.0","2183.0","4285.0"
"102018","Joppolo","951.0","961.0","1912.0"
"102019","Limbadi","1817.0","1848.0","3665.0"
"102020","Maierato","1081.0","1117.0","2198.0"
"102021","Mileto","3349.0","3357.0","6706.0"
"102022","Mongiana","366.0","364.0","730.0"
"102023","Monterosso Calabro","834.0","856.0","1690.0"
"102024","Nardodipace","652.0","625.0","1277.0"
"102025","Nicotera","3116.0","3076.0","6192.0"
"102026","Parghelia","627.0","672.0","1299.0"
"102027","Pizzo","4559.0","4739.0","9298.0"
"102028","Pizzoni","538.0","582.0","1120.0"
"102029","Polia","496.0","518.0","1014.0"
"102030","Ricadi","2456.0","2482.0","4938.0"
"102031","Rombiolo","2288.0","2261.0","4549.0"
"102032","San Calogero","2114.0","2133.0","4247.0"
"102033","San Costantino Calabro","1068.0","1146.0","2214.0"
"102034","San Gregorio d'Ippona","1312.0","1268.0","2580.0"
"102035","San Nicola da Crissa","652.0","677.0","1329.0"
"102036","Sant'Onofrio","1510.0","1557.0","3067.0"
"102037","Serra San Bruno","3370.0","3328.0","6698.0"
"102038","Simbario","478.0","486.0","964.0"
"102039","Sorianello","588.0","592.0","1180.0"
"102040","Soriano Calabro","1164.0","1227.0","2391.0"
"102041","Spadola","415.0","403.0","818.0"
"102042","Spilinga","715.0","752.0","1467.0"
"102043","Stefanaconi","1227.0","1246.0","2473.0"
"102044","Tropea","3055.0","3307.0","6362.0"
"102045","Vallelonga","355.0","347.0","702.0"
"102046","Vazzano","502.0","549.0","1051.0"
"102047","Vibo Valentia","16410.0","17332.0","33742.0"
"102048","Zaccanopoli","357.0","384.0","741.0"
"102049","Zambrone","880.0","889.0","1769.0"
"102050","Zungri","976.0","990.0","1966.0"
"103001","Antrona Schieranco","205.0","219.0","424.0"
"103002","Anzola d'Ossola","211.0","207.0","418.0"
"103003","Arizzano","974.0","1031.0","2005.0"
"103004","Arola","123.0","123.0","246.0"
"103005","Aurano","56.0","51.0","107.0"
"103006","Baceno","445.0","473.0","918.0"
"103007","Bannio Anzino","247.0","235.0","482.0"
"103008","Baveno","2419.0","2491.0","4910.0"
"103009","Bee","346.0","395.0","741.0"
"103010","Belgirate","256.0","281.0","537.0"
"103011","Beura-Cardezza","744.0","741.0","1485.0"
"103012","Bognanco","108.0","98.0","206.0"
"103013","Brovello-Carpugnino","351.0","338.0","689.0"
"103014","Calasca-Castiglione","337.0","311.0","648.0"
"103015","Cambiasca","812.0","851.0","1663.0"
"103016","Cannero Riviera","455.0","481.0","936.0"
"103017","Cannobio","2459.0","2703.0","5162.0"
"103018","Caprezzo","89.0","77.0","166.0"
"103019","Casale Corte Cerro","1701.0","1747.0","3448.0"
"103020","Cavaglio-Spoccia","134.0","128.0","262.0"
"103021","Ceppo Morelli","160.0","153.0","313.0"
"103022","Cesara","297.0","299.0","596.0"
"103023","Cossogno","344.0","315.0","659.0"
"103024","Craveggia","384.0","349.0","733.0"
"103025","Crevoladossola","2254.0","2325.0","4579.0"
"103026","Crodo","693.0","712.0","1405.0"
"103027","Cursolo-Orasso","45.0","45.0","90.0"
"103028","Domodossola","8723.0","9538.0","18261.0"
"103029","Druogno","497.0","558.0","1055.0"
"103030","Falmenta","70.0","63.0","133.0"
"103031","Formazza","222.0","218.0","440.0"
"103032","Germagno","104.0","88.0","192.0"
"103033","Ghiffa","1182.0","1227.0","2409.0"
"103034","Gignese","514.0","479.0","993.0"
"103035","Gravellona Toce","3782.0","4054.0","7836.0"
"103036","Gurro","97.0","116.0","213.0"
"103037","Intragna","54.0","52.0","106.0"
"103038","Loreglia","123.0","120.0","243.0"
"103039","Macugnaga","288.0","267.0","555.0"
"103040","Madonna del Sasso","208.0","184.0","392.0"
"103041","Malesco","694.0","730.0","1424.0"
"103042","Masera","730.0","783.0","1513.0"
"103043","Massiola","65.0","66.0","131.0"
"103044","Mergozzo","1061.0","1122.0","2183.0"
"103045","Miazzina","180.0","174.0","354.0"
"103046","Montecrestese","624.0","633.0","1257.0"
"103047","Montescheno","206.0","207.0","413.0"
"103048","Nonio","417.0","450.0","867.0"
"103049","Oggebbio","404.0","441.0","845.0"
"103050","Omegna","7524.0","7910.0","15434.0"
"103051","Ornavasso","1701.0","1745.0","3446.0"
"103052","Pallanzeno","559.0","568.0","1127.0"
"103053","Piedimulera","755.0","773.0","1528.0"
"103054","Pieve Vergonte","1256.0","1316.0","2572.0"
"103055","Premeno","360.0","370.0","730.0"
"103056","Premia","275.0","283.0","558.0"
"103057","Premosello-Chiovenda","964.0","1032.0","1996.0"
"103058","Quarna Sopra","113.0","136.0","249.0"
"103059","Quarna Sotto","192.0","196.0","388.0"
"103060","Re","369.0","398.0","767.0"
"103061","San Bernardino Verbano","653.0","671.0","1324.0"
"103062","Santa Maria Maggiore","626.0","650.0","1276.0"
"103064","Stresa","2380.0","2577.0","4957.0"
"103065","Toceno","368.0","372.0","740.0"
"103066","Trarego Viggiona","199.0","204.0","403.0"
"103067","Trasquera","90.0","97.0","187.0"
"103068","Trontano","807.0","827.0","1634.0"
"103069","Valstrona","637.0","616.0","1253.0"
"103070","Vanzone con San Carlo","193.0","204.0","397.0"
"103071","Varzo","989.0","1045.0","2034.0"
"103072","Verbania","14543.0","16284.0","30827.0"
"103074","Vignone","601.0","605.0","1206.0"
"103075","Villadossola","3172.0","3474.0","6646.0"
"103076","Villette","134.0","139.0","273.0"
"103077","Vogogna","861.0","896.0","1757.0"
"103078","Borgomezzavalle","151.0","161.0","312.0"
"108001","Agrate Brianza","7600.0","7863.0","15463.0"
"108002","Aicurzio","1029.0","1070.0","2099.0"
"108003","Albiate","3084.0","3235.0","6319.0"
"108004","Arcore","8705.0","9236.0","17941.0"
"108005","Barlassina","3453.0","3560.0","7013.0"
"108006","Bellusco","3603.0","3757.0","7360.0"
"108007","Bernareggio","5549.0","5501.0","11050.0"
"108008","Besana in Brianza","7588.0","7901.0","15489.0"
"108009","Biassono","5888.0","6313.0","12201.0"
"108010","Bovisio-Masciago","8227.0","8658.0","16885.0"
"108011","Briosco","3005.0","3015.0","6020.0"
"108012","Brugherio","16739.0","17777.0","34516.0"
"108013","Burago di Molgora","2063.0","2221.0","4284.0"
"108014","Camparada","1011.0","1054.0","2065.0"
"108015","Carate Brianza","8719.0","9141.0","17860.0"
"108016","Carnate","3605.0","3673.0","7278.0"
"108017","Cavenago di Brianza","3659.0","3664.0","7323.0"
"108018","Ceriano Laghetto","3203.0","3316.0","6519.0"
"108019","Cesano Maderno","19155.0","19459.0","38614.0"
"108020","Cogliate","4212.0","4346.0","8558.0"
"108021","Concorezzo","7584.0","8024.0","15608.0"
"108022","Correzzana","1494.0","1483.0","2977.0"
"108023","Desio","20664.0","21367.0","42031.0"
"108024","Giussano","12813.0","13050.0","25863.0"
"108025","Lazzate","3854.0","3949.0","7803.0"
"108026","Lesmo","4167.0","4281.0","8448.0"
"108027","Limbiate","17495.0","17821.0","35316.0"
"108028","Lissone","22112.0","23121.0","45233.0"
"108029","Macherio","3616.0","3816.0","7432.0"
"108030","Meda","11466.0","11921.0","23387.0"
"108031","Mezzago","2176.0","2247.0","4423.0"
"108032","Misinto","2798.0","2732.0","5530.0"
"108033","Monza","58947.0","64008.0","122955.0"
"108034","Muggiò","11525.0","11965.0","23490.0"
"108035","Nova Milanese","11429.0","11846.0","23275.0"
"108036","Ornago","2450.0","2505.0","4955.0"
"108037","Renate","2048.0","2038.0","4086.0"
"108038","Ronco Briantino","1736.0","1740.0","3476.0"
"108039","Seregno","21736.0","23226.0","44962.0"
"108040","Seveso","11543.0","11931.0","23474.0"
"108041","Sovico","4088.0","4259.0","8347.0"
"108042","Sulbiate","2104.0","2090.0","4194.0"
"108043","Triuggio","4428.0","4414.0","8842.0"
"108044","Usmate Velate","5077.0","5134.0","10211.0"
"108045","Varedo","6477.0","6858.0","13335.0"
"108046","Vedano al Lambro","3669.0","3940.0","7609.0"
"108047","Veduggio con Colzano","2199.0","2157.0","4356.0"
"108048","Verano Brianza","4577.0","4687.0","9264.0"
"108049","Villasanta","6739.0","7159.0","13898.0"
"108050","Vimercate","12570.0","13492.0","26062.0"
"108051","Busnago","3365.0","3385.0","6750.0"
"108052","Caponago","2572.0","2639.0","5211.0"
"108053","Cornate d'Adda","5360.0","5369.0","10729.0"
"108054","Lentate sul Seveso","7872.0","8030.0","15902.0"
"108055","Roncello","2280.0","2288.0","4568.0"
"109001","Altidona","1658.0","1753.0","3411.0"
"109002","Amandola","1773.0","1851.0","3624.0"
"109003","Belmonte Piceno","301.0","327.0","628.0"
"109004","Campofilone","964.0","972.0","1936.0"
"109005","Falerone","1648.0","1697.0","3345.0"
"109006","Fermo","18000.0","19396.0","37396.0"
"109007","Francavilla d'Ete","482.0","469.0","951.0"
"109008","Grottazzolina","1597.0","1785.0","3382.0"
"109009","Lapedona","589.0","593.0","1182.0"
"109010","Magliano di Tenna","718.0","720.0","1438.0"
"109011","Massa Fermana","444.0","495.0","939.0"
"109012","Monsampietro Morico","328.0","317.0","645.0"
"109013","Montappone","808.0","883.0","1691.0"
"109014","Montefalcone Appennino","210.0","215.0","425.0"
"109015","Montefortino","572.0","576.0","1148.0"
"109016","Monte Giberto","381.0","401.0","782.0"
"109017","Montegiorgio","3308.0","3481.0","6789.0"
"109018","Montegranaro","6409.0","6516.0","12925.0"
"109019","Monteleone di Fermo","204.0","181.0","385.0"
"109020","Montelparo","384.0","383.0","767.0"
"109021","Monte Rinaldo","187.0","182.0","369.0"
"109022","Monterubbiano","1054.0","1119.0","2173.0"
"109023","Monte San Pietrangeli","1187.0","1255.0","2442.0"
"109024","Monte Urano","4091.0","4189.0","8280.0"
"109025","Monte Vidon Combatte","199.0","240.0","439.0"
"109026","Monte Vidon Corrado","353.0","378.0","731.0"
"109027","Montottone","456.0","522.0","978.0"
"109028","Moresco","288.0","294.0","582.0"
"109029","Ortezzano","382.0","390.0","772.0"
"109030","Pedaso","1348.0","1463.0","2811.0"
"109031","Petritoli","1109.0","1198.0","2307.0"
"109032","Ponzano di Fermo","819.0","829.0","1648.0"
"109033","Porto San Giorgio","7513.0","8553.0","16066.0"
"109034","Porto Sant'Elpidio","12781.0","13489.0","26270.0"
"109035","Rapagnano","1040.0","1070.0","2110.0"
